Domain,Area,Element,Item,Year,Unit,Value
"Food Balances (2010-)","Namibia","Import Quantity","Poultry Meat","2017","1000 tonnes","29"
"Food Balances (2010-)","Namibia","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Namibia","Export Quantity","Poultry Meat","2017","1000 tonnes","12"
"Food Balances (2010-)","Namibia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","27"
"Food Balances (2010-)","Namibia","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Namibia","Food","Poultry Meat","2017","1000 tonnes","27"
"Food Balances (2010-)","Namibia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","11.36"
"Food Balances (2010-)","Namibia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","39"
"Food Balances (2010-)","Namibia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","4.18"
"Food Balances (2010-)","Namibia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.35"
"Food Balances (2010-)","Nepal","Production","Poultry Meat","2017","1000 tonnes","58"
"Food Balances (2010-)","Nepal","Import Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Nepal","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Nepal","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","58"
"Food Balances (2010-)","Nepal","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Nepal","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Nepal","Food","Poultry Meat","2017","1000 tonnes","58"
"Food Balances (2010-)","Nepal","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","2.09"
"Food Balances (2010-)","Nepal","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","7"
"Food Balances (2010-)","Nepal","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.7"
"Food Balances (2010-)","Nepal","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.45"
"Food Balances (2010-)","Netherlands","Production","Poultry Meat","2017","1000 tonnes","1099"
"Food Balances (2010-)","Netherlands","Import Quantity","Poultry Meat","2017","1000 tonnes","608"
"Food Balances (2010-)","Netherlands","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Netherlands","Export Quantity","Poultry Meat","2017","1000 tonnes","1418"
"Food Balances (2010-)","Netherlands","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","289"
"Food Balances (2010-)","Netherlands","Processing","Poultry Meat","2017","1000 tonnes","103"
"Food Balances (2010-)","Netherlands","Residuals","Poultry Meat","2017","1000 tonnes","-87"
"Food Balances (2010-)","Netherlands","Food","Poultry Meat","2017","1000 tonnes","273"
"Food Balances (2010-)","Netherlands","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","16.05"
"Food Balances (2010-)","Netherlands","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","55"
"Food Balances (2010-)","Netherlands","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","6.74"
"Food Balances (2010-)","Netherlands","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.95"
"Food Balances (2010-)","New Caledonia","Production","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","New Caledonia","Import Quantity","Poultry Meat","2017","1000 tonnes","9"
"Food Balances (2010-)","New Caledonia","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","New Caledonia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","10"
"Food Balances (2010-)","New Caledonia","Tourist consumption","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","New Caledonia","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","New Caledonia","Food","Poultry Meat","2017","1000 tonnes","10"
"Food Balances (2010-)","New Caledonia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","36.62"
"Food Balances (2010-)","New Caledonia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","128"
"Food Balances (2010-)","New Caledonia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","13.35"
"Food Balances (2010-)","New Caledonia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","7.9"
"Food Balances (2010-)","New Zealand","Production","Poultry Meat","2017","1000 tonnes","223"
"Food Balances (2010-)","New Zealand","Import Quantity","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","New Zealand","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","New Zealand","Export Quantity","Poultry Meat","2017","1000 tonnes","23"
"Food Balances (2010-)","New Zealand","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","200"
"Food Balances (2010-)","New Zealand","Processing","Poultry Meat","2017","1000 tonnes","78"
"Food Balances (2010-)","New Zealand","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","New Zealand","Food","Poultry Meat","2017","1000 tonnes","123"
"Food Balances (2010-)","New Zealand","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","26.11"
"Food Balances (2010-)","New Zealand","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","105"
"Food Balances (2010-)","New Zealand","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","9.18"
"Food Balances (2010-)","New Zealand","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","7.29"
"Food Balances (2010-)","Nicaragua","Production","Poultry Meat","2017","1000 tonnes","143"
"Food Balances (2010-)","Nicaragua","Import Quantity","Poultry Meat","2017","1000 tonnes","6"
"Food Balances (2010-)","Nicaragua","Stock Variation","Poultry Meat","2017","1000 tonnes","11"
"Food Balances (2010-)","Nicaragua","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Nicaragua","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","138"
"Food Balances (2010-)","Nicaragua","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Nicaragua","Food","Poultry Meat","2017","1000 tonnes","138"
"Food Balances (2010-)","Nicaragua","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","21.59"
"Food Balances (2010-)","Nicaragua","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","93"
"Food Balances (2010-)","Nicaragua","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","6.91"
"Food Balances (2010-)","Nicaragua","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","7.08"
"Food Balances (2010-)","Niger","Production","Poultry Meat","2017","1000 tonnes","18"
"Food Balances (2010-)","Niger","Import Quantity","Poultry Meat","2017","1000 tonnes","3"
"Food Balances (2010-)","Niger","Stock Variation","Poultry Meat","2017","1000 tonnes","-2"
"Food Balances (2010-)","Niger","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Niger","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","23"
"Food Balances (2010-)","Niger","Losses","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Niger","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Niger","Food","Poultry Meat","2017","1000 tonnes","23"
"Food Balances (2010-)","Niger","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","1.06"
"Food Balances (2010-)","Niger","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","4"
"Food Balances (2010-)","Niger","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.36"
"Food Balances (2010-)","Niger","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.22"
"Food Balances (2010-)","Nigeria","Production","Poultry Meat","2017","1000 tonnes","258"
"Food Balances (2010-)","Nigeria","Import Quantity","Poultry Meat","2017","1000 tonnes","16"
"Food Balances (2010-)","Nigeria","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Nigeria","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Nigeria","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","273"
"Food Balances (2010-)","Nigeria","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Nigeria","Food","Poultry Meat","2017","1000 tonnes","273"
"Food Balances (2010-)","Nigeria","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","1.43"
"Food Balances (2010-)","Nigeria","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","3"
"Food Balances (2010-)","Nigeria","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.45"
"Food Balances (2010-)","Nigeria","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.14"
"Food Balances (2010-)","North Macedonia","Production","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","North Macedonia","Import Quantity","Poultry Meat","2017","1000 tonnes","40"
"Food Balances (2010-)","North Macedonia","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","North Macedonia","Export Quantity","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","North Macedonia","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","41"
"Food Balances (2010-)","North Macedonia","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","North Macedonia","Food","Poultry Meat","2017","1000 tonnes","41"
"Food Balances (2010-)","North Macedonia","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","19.78"
"Food Balances (2010-)","North Macedonia","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","68"
"Food Balances (2010-)","North Macedonia","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","7.03"
"Food Balances (2010-)","North Macedonia","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","4.18"
"Food Balances (2010-)","Norway","Production","Poultry Meat","2017","1000 tonnes","101"
"Food Balances (2010-)","Norway","Import Quantity","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Norway","Stock Variation","Poultry Meat","2017","1000 tonnes","-8"
"Food Balances (2010-)","Norway","Export Quantity","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Norway","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","111"
"Food Balances (2010-)","Norway","Processing","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Norway","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Norway","Food","Poultry Meat","2017","1000 tonnes","110"
"Food Balances (2010-)","Norway","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","20.68"
"Food Balances (2010-)","Norway","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","71"
"Food Balances (2010-)","Norway","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","8.48"
"Food Balances (2010-)","Norway","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","3.91"
"Food Balances (2010-)","Oman","Production","Poultry Meat","2017","1000 tonnes","6"
"Food Balances (2010-)","Oman","Import Quantity","Poultry Meat","2017","1000 tonnes","126"
"Food Balances (2010-)","Oman","Stock Variation","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Oman","Export Quantity","Poultry Meat","2017","1000 tonnes","16"
"Food Balances (2010-)","Oman","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","114"
"Food Balances (2010-)","Oman","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","13"
"Food Balances (2010-)","Oman","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Oman","Food","Poultry Meat","2017","1000 tonnes","101"
"Food Balances (2010-)","Oman","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","21.63"
"Food Balances (2010-)","Oman","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","73"
"Food Balances (2010-)","Oman","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","7.38"
"Food Balances (2010-)","Oman","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","4.58"
"Food Balances (2010-)","Pakistan","Production","Poultry Meat","2017","1000 tonnes","1281"
"Food Balances (2010-)","Pakistan","Import Quantity","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Pakistan","Stock Variation","Poultry Meat","2017","1000 tonnes","275"
"Food Balances (2010-)","Pakistan","Export Quantity","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Pakistan","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","1004"
"Food Balances (2010-)","Pakistan","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Pakistan","Food","Poultry Meat","2017","1000 tonnes","1004"
"Food Balances (2010-)","Pakistan","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","4.83"
"Food Balances (2010-)","Pakistan","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","16"
"Food Balances (2010-)","Pakistan","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.63"
"Food Balances (2010-)","Pakistan","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","1.03"
"Food Balances (2010-)","Panama","Production","Poultry Meat","2017","1000 tonnes","198"
"Food Balances (2010-)","Panama","Import Quantity","Poultry Meat","2017","1000 tonnes","20"
"Food Balances (2010-)","Panama","Stock Variation","Poultry Meat","2017","1000 tonnes","25"
"Food Balances (2010-)","Panama","Export Quantity","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Panama","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","192"
"Food Balances (2010-)","Panama","Losses","Poultry Meat","2017","1000 tonnes","2"
"Food Balances (2010-)","Panama","Other uses (non-food)","Poultry Meat","2017","1000 tonnes","51"
"Food Balances (2010-)","Panama","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Panama","Food","Poultry Meat","2017","1000 tonnes","138"
"Food Balances (2010-)","Panama","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","33.72"
"Food Balances (2010-)","Panama","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","117"
"Food Balances (2010-)","Panama","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","10.29"
"Food Balances (2010-)","Panama","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","8.01"
"Food Balances (2010-)","Papua New Guinea","Production","Poultry Meat","2017","1000 tonnes","7"
"Food Balances (2010-)","Papua New Guinea","Import Quantity","Poultry Meat","2017","1000 tonnes","24"
"Food Balances (2010-)","Papua New Guinea","Stock Variation","Poultry Meat","2017","1000 tonnes","7"
"Food Balances (2010-)","Papua New Guinea","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","23"
"Food Balances (2010-)","Papua New Guinea","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Papua New Guinea","Food","Poultry Meat","2017","1000 tonnes","23"
"Food Balances (2010-)","Papua New Guinea","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","2.76"
"Food Balances (2010-)","Papua New Guinea","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","9"
"Food Balances (2010-)","Papua New Guinea","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.97"
"Food Balances (2010-)","Papua New Guinea","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","0.59"
"Food Balances (2010-)","Paraguay","Production","Poultry Meat","2017","1000 tonnes","69"
"Food Balances (2010-)","Paraguay","Import Quantity","Poultry Meat","2017","1000 tonnes","1"
"Food Balances (2010-)","Paraguay","Stock Variation","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Paraguay","Export Quantity","Poultry Meat","2017","1000 tonnes","4"
"Food Balances (2010-)","Paraguay","Domestic supply quantity","Poultry Meat","2017","1000 tonnes","65"
"Food Balances (2010-)","Paraguay","Residuals","Poultry Meat","2017","1000 tonnes","0"
"Food Balances (2010-)","Paraguay","Food","Poultry Meat","2017","1000 tonnes","65"
"Food Balances (2010-)","Paraguay","Food supply quantity (kg/capita/yr)","Poultry Meat","2017","kg","9.43"
"Food Balances (2010-)","Paraguay","Food supply (kcal/capita/day)","Poultry Meat","2017","kcal/capita/day","34"
"Food Balances (2010-)","Paraguay","Protein supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.81"
"Food Balances (2010-)","Paraguay","Fat supply quantity (g/capita/day)","Poultry Meat","2017","g/capita/day","2.44"
